name,shot_made_flag,shot_type,shot_distance,x,y
DeMar DeRozan,0,3PT Field Goal,22,-226,14
DeMar DeRozan,1,2PT Field Goal,16,-160,48
DeMar DeRozan,0,2PT Field Goal,15,-153,37
DeMar DeRozan,1,2PT Field Goal,17,-179,11
DeMar DeRozan,1,3PT Field Goal,23,231,-3
DeMar DeRozan,1,2PT Field Goal,21,9,213
DeMar DeRozan,0,3PT Field Goal,22,228,12
DeMar DeRozan,0,2PT Field Goal,17,-139,107
DeMar DeRozan,0,3PT Field Goal,25,72,247
DeMar DeRozan,0,2PT Field Goal,14,149,15
DeMar DeRozan,0,2PT Field Goal,19,-90,170
DeMar DeRozan,0,2PT Field Goal,17,-57,164
DeMar DeRozan,1,2PT Field Goal,21,135,164
DeMar DeRozan,0,2PT Field Goal,19,132,146
DeMar DeRozan,0,2PT Field Goal,17,-172,14
DeMar DeRozan,0,2PT Field Goal,10,-62,80
DeMar DeRozan,0,2PT Field Goal,16,-163,11
DeMar DeRozan,0,3PT Field Goal,24,-127,214
DeMar DeRozan,1,2PT Field Goal,20,200,-19
DeMar DeRozan,1,2PT Field Goal,16,-112,123
DeMar DeRozan,0,2PT Field Goal,17,-172,50
DeMar DeRozan,0,3PT Field Goal,25,-116,227
DeMar DeRozan,0,2PT Field Goal,11,32,115
DeMar DeRozan,0,2PT Field Goal,20,-106,179
DeMar DeRozan,0,2PT Field Goal,14,-123,74
DeMar DeRozan,0,2PT Field Goal,18,-185,42
DeMar DeRozan,0,2PT Field Goal,18,-101,157
DeMar DeRozan,0,2PT Field Goal,19,-16,194
DeMar DeRozan,0,2PT Field Goal,8,-4,88
DeMar DeRozan,0,2PT Field Goal,15,72,138
DeMar DeRozan,0,2PT Field Goal,16,-161,6
DeMar DeRozan,1,2PT Field Goal,16,-98,131
DeMar DeRozan,0,2PT Field Goal,13,-106,82
DeMar DeRozan,1,2PT Field Goal,18,36,181
DeMar DeRozan,0,2PT Field Goal,17,-179,-5
DeMar DeRozan,0,2PT Field Goal,20,-194,77
DeMar DeRozan,0,3PT Field Goal,24,-237,67
DeMar DeRozan,1,2PT Field Goal,16,-34,159
DeMar DeRozan,0,3PT Field Goal,42,146,400
DeMar DeRozan,1,3PT Field Goal,23,234,-19
DeMar DeRozan,0,2PT Field Goal,18,-146,113
DeMar DeRozan,1,2PT Field Goal,3,-7,37
DeMar DeRozan,0,3PT Field Goal,31,-2,313
DeMar DeRozan,0,2PT Field Goal,14,-84,118
DeMar DeRozan,0,2PT Field Goal,10,-103,-22
DeMar DeRozan,0,2PT Field Goal,14,140,26
DeMar DeRozan,0,2PT Field Goal,17,-172,28
DeMar DeRozan,0,2PT Field Goal,17,-13,179
DeMar DeRozan,0,2PT Field Goal,17,162,61
DeMar DeRozan,0,2PT Field Goal,12,127,17
DeMar DeRozan,0,2PT Field Goal,4,7,44
DeMar DeRozan,0,2PT Field Goal,4,37,30
DeMar DeRozan,0,2PT Field Goal,13,-127,30
DeMar DeRozan,0,2PT Field Goal,13,130,-6
DeMar DeRozan,0,2PT Field Goal,9,36,93
DeMar DeRozan,1,2PT Field Goal,17,174,14
DeMar DeRozan,0,3PT Field Goal,24,20,242
DeMar DeRozan,1,2PT Field Goal,14,-149,11
DeMar DeRozan,1,2PT Field Goal,8,-82,12
DeMar DeRozan,0,2PT Field Goal,16,162,48
DeMar DeRozan,0,2PT Field Goal,19,-171,94
DeMar DeRozan,1,2PT Field Goal,19,-4,198
DeMar DeRozan,0,2PT Field Goal,17,154,88
DeMar DeRozan,0,2PT Field Goal,14,-78,126
DeMar DeRozan,0,3PT Field Goal,26,165,211
DeMar DeRozan,0,2PT Field Goal,9,31,88
DeMar DeRozan,0,2PT Field Goal,19,166,104
DeMar DeRozan,0,2PT Field Goal,12,-15,121
DeMar DeRozan,0,3PT Field Goal,28,170,230
DeMar DeRozan,0,3PT Field Goal,22,-226,-8
DeMar DeRozan,0,2PT Field Goal,18,-111,151
DeMar DeRozan,0,2PT Field Goal,15,130,75
DeMar DeRozan,1,2PT Field Goal,19,-114,157
DeMar DeRozan,0,2PT Field Goal,18,-142,124
DeMar DeRozan,0,2PT Field Goal,9,6,91
DeMar DeRozan,1,2PT Field Goal,18,-123,143
DeMar DeRozan,0,2PT Field Goal,16,1,168
DeMar DeRozan,0,2PT Field Goal,20,-168,119
DeMar DeRozan,1,3PT Field Goal,23,-95,219
DeMar DeRozan,0,2PT Field Goal,12,-105,72
DeMar DeRozan,0,2PT Field Goal,17,168,28
DeMar DeRozan,0,2PT Field Goal,19,-142,129
DeMar DeRozan,0,3PT Field Goal,38,-81,381
DeMar DeRozan,0,2PT Field Goal,17,58,165
DeMar DeRozan,0,2PT Field Goal,18,-164,82
DeMar DeRozan,0,2PT Field Goal,15,-128,94
DeMar DeRozan,0,3PT Field Goal,23,-234,-13
DeMar DeRozan,0,3PT Field Goal,25,125,217
DeMar DeRozan,0,2PT Field Goal,5,-13,55
DeMar DeRozan,1,3PT Field Goal,22,-224,-24
DeMar DeRozan,0,2PT Field Goal,5,31,48
DeMar DeRozan,0,2PT Field Goal,18,-172,71
DeMar DeRozan,1,3PT Field Goal,23,239,-19
DeMar DeRozan,1,3PT Field Goal,22,-226,-10
DeMar DeRozan,1,2PT Field Goal,21,-166,142
DeMar DeRozan,1,2PT Field Goal,20,-171,115
DeMar DeRozan,0,2PT Field Goal,18,187,3
DeMar DeRozan,0,2PT Field Goal,6,-45,52
DeMar DeRozan,0,3PT Field Goal,24,239,23
DeMar DeRozan,0,2PT Field Goal,19,-134,143
DeMar DeRozan,0,2PT Field Goal,15,-73,137
DeMar DeRozan,0,2PT Field Goal,17,154,86
DeMar DeRozan,0,2PT Field Goal,4,-15,39
DeMar DeRozan,1,2PT Field Goal,14,-87,115
DeMar DeRozan,0,3PT Field Goal,26,-76,258
DeMar DeRozan,0,2PT Field Goal,18,-153,105
DeMar DeRozan,1,2PT Field Goal,17,-103,142
DeMar DeRozan,1,2PT Field Goal,18,-160,91
DeMar DeRozan,1,3PT Field Goal,22,-229,11
DeMar DeRozan,1,3PT Field Goal,22,225,-3
DeMar DeRozan,1,2PT Field Goal,19,113,153
DeMar DeRozan,0,2PT Field Goal,17,-134,119
DeMar DeRozan,0,2PT Field Goal,15,-128,94
DeMar DeRozan,0,2PT Field Goal,6,67,14
DeMar DeRozan,0,3PT Field Goal,23,-231,30
DeMar DeRozan,0,2PT Field Goal,13,-139,0
DeMar DeRozan,0,3PT Field Goal,23,234,12
DeMar DeRozan,0,2PT Field Goal,12,12,124
DeMar DeRozan,0,2PT Field Goal,4,7,47
DeMar DeRozan,0,2PT Field Goal,8,-84,30
DeMar DeRozan,1,2PT Field Goal,19,3,196
DeMar DeRozan,1,2PT Field Goal,18,113,152
DeMar DeRozan,1,2PT Field Goal,17,50,164
DeMar DeRozan,1,2PT Field Goal,17,-13,179
DeMar DeRozan,0,2PT Field Goal,20,-188,75
DeMar DeRozan,0,2PT Field Goal,13,4,134
DeMar DeRozan,0,2PT Field Goal,7,77,15
DeMar DeRozan,0,2PT Field Goal,20,141,142
DeMar DeRozan,0,2PT Field Goal,16,-134,88
DeMar DeRozan,0,3PT Field Goal,32,29,320
DeMar DeRozan,0,3PT Field Goal,23,-237,0
DeMar DeRozan,0,2PT Field Goal,15,-136,72
DeMar DeRozan,0,2PT Field Goal,5,-51,19
DeMar DeRozan,0,2PT Field Goal,16,-161,12
DeMar DeRozan,1,2PT Field Goal,17,-57,165
DeMar DeRozan,1,2PT Field Goal,14,-111,86
DeMar DeRozan,0,2PT Field Goal,16,-166,22
DeMar DeRozan,1,2PT Field Goal,17,-46,164
DeMar DeRozan,0,2PT Field Goal,15,157,23
DeMar DeRozan,0,2PT Field Goal,18,-169,66
DeMar DeRozan,1,3PT Field Goal,23,-235,41
DeMar DeRozan,1,3PT Field Goal,24,75,233
DeMar DeRozan,0,2PT Field Goal,19,-45,187
DeMar DeRozan,0,2PT Field Goal,19,-90,176
DeMar DeRozan,0,2PT Field Goal,14,-70,132
DeMar DeRozan,0,3PT Field Goal,23,230,11
DeMar DeRozan,0,2PT Field Goal,14,-146,6
DeMar DeRozan,0,3PT Field Goal,25,-111,233
DeMar DeRozan,1,3PT Field Goal,22,223,41
DeMar DeRozan,0,2PT Field Goal,15,-139,74
DeMar DeRozan,1,3PT Field Goal,23,-239,9
DeMar DeRozan,1,3PT Field Goal,23,226,45
DeMar DeRozan,0,2PT Field Goal,21,-70,200
DeMar DeRozan,0,2PT Field Goal,17,-166,47
DeMar DeRozan,0,2PT Field Goal,16,-169,12
DeMar DeRozan,1,2PT Field Goal,19,195,4
DeMar DeRozan,1,3PT Field Goal,23,231,1
DeMar DeRozan,0,2PT Field Goal,20,168,110
DeMar DeRozan,0,2PT Field Goal,12,-37,115
DeMar DeRozan,0,3PT Field Goal,24,-243,-6
DeMar DeRozan,0,2PT Field Goal,8,51,63
DeMar DeRozan,1,2PT Field Goal,7,-78,11
DeMar DeRozan,1,2PT Field Goal,10,95,33
DeMar DeRozan,0,2PT Field Goal,16,163,0
DeMar DeRozan,0,2PT Field Goal,20,147,148
DeMar DeRozan,0,2PT Field Goal,16,138,83
DeMar DeRozan,0,2PT Field Goal,19,198,-5
DeMar DeRozan,0,2PT Field Goal,16,-16,164
DeMar DeRozan,0,2PT Field Goal,16,-164,-10
DeMar DeRozan,0,2PT Field Goal,9,4,96
DeMar DeRozan,0,2PT Field Goal,14,-139,-17
DeMar DeRozan,0,2PT Field Goal,15,102,119
DeMar DeRozan,0,3PT Field Goal,25,-21,255
DeMar DeRozan,0,2PT Field Goal,19,-103,162
DeMar DeRozan,0,2PT Field Goal,17,-166,56
DeMar DeRozan,0,2PT Field Goal,18,-136,132
DeMar DeRozan,1,2PT Field Goal,16,-103,135
DeMar DeRozan,1,2PT Field Goal,16,13,165
DeMar DeRozan,0,3PT Field Goal,23,-232,9
DeMar DeRozan,0,2PT Field Goal,19,9,195
DeMar DeRozan,0,2PT Field Goal,11,12,112
DeMar DeRozan,0,3PT Field Goal,22,226,9
DeMar DeRozan,0,2PT Field Goal,15,146,48
DeMar DeRozan,0,2PT Field Goal,18,-182,-11
DeMar DeRozan,0,2PT Field Goal,12,111,66
DeMar DeRozan,1,2PT Field Goal,21,212,37
DeMar DeRozan,0,2PT Field Goal,17,-150,94
DeMar DeRozan,1,2PT Field Goal,1,-4,12
DeMar DeRozan,0,2PT Field Goal,2,18,9
DeMar DeRozan,0,2PT Field Goal,2,17,11
DeMar DeRozan,1,2PT Field Goal,2,6,23
DeMar DeRozan,0,2PT Field Goal,1,0,17
DeMar DeRozan,0,2PT Field Goal,1,1,-16
DeMar DeRozan,1,2PT Field Goal,1,-8,6
DeMar DeRozan,0,2PT Field Goal,2,-23,14
DeMar DeRozan,1,2PT Field Goal,1,17,-3
DeMar DeRozan,1,2PT Field Goal,1,-16,6
DeMar DeRozan,1,2PT Field Goal,0,2,0
DeMar DeRozan,1,2PT Field Goal,2,18,12
DeMar DeRozan,1,2PT Field Goal,2,21,1
DeMar DeRozan,1,2PT Field Goal,1,-18,-2
DeMar DeRozan,1,2PT Field Goal,2,-23,1
DeMar DeRozan,0,2PT Field Goal,2,21,19
DeMar DeRozan,0,2PT Field Goal,2,24,14
DeMar DeRozan,1,2PT Field Goal,0,-4,-2
DeMar DeRozan,1,2PT Field Goal,1,18,3
DeMar DeRozan,1,2PT Field Goal,1,12,4
DeMar DeRozan,1,2PT Field Goal,2,20,3
DeMar DeRozan,0,2PT Field Goal,1,-10,-5
DeMar DeRozan,0,2PT Field Goal,1,-4,17
DeMar DeRozan,1,2PT Field Goal,1,2,15
DeMar DeRozan,0,2PT Field Goal,1,-15,12
DeMar DeRozan,1,2PT Field Goal,2,23,4
DeMar DeRozan,0,2PT Field Goal,0,7,3
DeMar DeRozan,0,2PT Field Goal,2,-23,3
DeMar DeRozan,0,2PT Field Goal,0,6,3
DeMar DeRozan,1,2PT Field Goal,1,9,6
DeMar DeRozan,0,2PT Field Goal,0,-5,4
DeMar DeRozan,1,2PT Field Goal,1,10,-2
DeMar DeRozan,0,2PT Field Goal,1,17,-3
DeMar DeRozan,1,2PT Field Goal,0,-5,4
DeMar DeRozan,0,2PT Field Goal,2,-7,20
DeMar DeRozan,0,2PT Field Goal,0,6,-2
DeMar DeRozan,0,2PT Field Goal,1,12,12
DeMar DeRozan,0,2PT Field Goal,0,0,4
DeMar DeRozan,1,2PT Field Goal,1,-15,11
DeMar DeRozan,0,2PT Field Goal,2,20,-5
DeMar DeRozan,1,2PT Field Goal,1,0,15
DeMar DeRozan,1,2PT Field Goal,14,124,69
DeMar DeRozan,1,2PT Field Goal,16,-158,47
DeMar DeRozan,0,2PT Field Goal,14,-138,30
DeMar DeRozan,0,2PT Field Goal,10,-90,60
DeMar DeRozan,0,2PT Field Goal,12,113,48
DeMar DeRozan,0,2PT Field Goal,16,-64,149
DeMar DeRozan,0,2PT Field Goal,13,-19,137
DeMar DeRozan,0,2PT Field Goal,20,125,167
DeMar DeRozan,0,2PT Field Goal,21,58,203
DeMar DeRozan,1,2PT Field Goal,18,159,88
DeMar DeRozan,1,2PT Field Goal,12,32,116
DeMar DeRozan,0,2PT Field Goal,10,40,99
DeMar DeRozan,0,2PT Field Goal,21,-7,213
DeMar DeRozan,1,2PT Field Goal,17,165,58
DeMar DeRozan,0,2PT Field Goal,20,-133,157
DeMar DeRozan,0,2PT Field Goal,18,118,138
DeMar DeRozan,1,2PT Field Goal,18,-29,181
DeMar DeRozan,0,2PT Field Goal,16,83,140
DeMar DeRozan,0,2PT Field Goal,19,-150,119
DeMar DeRozan,0,2PT Field Goal,18,184,42
DeMar DeRozan,0,2PT Field Goal,7,-21,77
DeMar DeRozan,0,2PT Field Goal,19,129,142
DeMar DeRozan,0,2PT Field Goal,19,-194,15
DeMar DeRozan,0,2PT Field Goal,19,-146,123
DeMar DeRozan,1,2PT Field Goal,18,-30,179
DeMar DeRozan,0,2PT Field Goal,13,7,137
DeMar DeRozan,0,2PT Field Goal,14,-141,-2
DeMar DeRozan,0,2PT Field Goal,17,-147,86
DeMar DeRozan,1,2PT Field Goal,14,-62,126
DeMar DeRozan,1,2PT Field Goal,11,4,118
DeMar DeRozan,1,2PT Field Goal,15,-2,157
DeMar DeRozan,1,2PT Field Goal,16,166,15
DeMar DeRozan,1,2PT Field Goal,17,-147,89
DeMar DeRozan,1,2PT Field Goal,14,-70,124
DeMar DeRozan,1,2PT Field Goal,20,-13,205
DeMar DeRozan,1,2PT Field Goal,20,195,77
DeMar DeRozan,0,2PT Field Goal,13,17,138
DeMar DeRozan,0,2PT Field Goal,20,-119,167
DeMar DeRozan,0,2PT Field Goal,18,-70,172
DeMar DeRozan,0,2PT Field Goal,15,56,146
DeMar DeRozan,0,3PT Field Goal,24,53,238
DeMar DeRozan,0,2PT Field Goal,20,182,83
DeMar DeRozan,0,3PT Field Goal,26,-95,250
DeMar DeRozan,0,2PT Field Goal,15,-5,151
DeMar DeRozan,0,2PT Field Goal,16,-117,121
DeMar DeRozan,1,2PT Field Goal,16,-160,52
DeMar DeRozan,0,2PT Field Goal,18,-109,153
DeMar DeRozan,0,2PT Field Goal,19,111,165
DeMar DeRozan,0,2PT Field Goal,19,143,127
DeMar DeRozan,0,2PT Field Goal,16,51,162
DeMar DeRozan,1,2PT Field Goal,11,9,110
DeMar DeRozan,0,2PT Field Goal,18,20,186
DeMar DeRozan,1,2PT Field Goal,13,0,138
DeMar DeRozan,0,2PT Field Goal,20,12,200
DeMar DeRozan,0,2PT Field Goal,15,-24,154
DeMar DeRozan,1,2PT Field Goal,20,-153,135
DeMar DeRozan,1,2PT Field Goal,16,-8,165
DeMar DeRozan,1,2PT Field Goal,14,-62,127
DeMar DeRozan,0,2PT Field Goal,11,-43,102
DeMar DeRozan,1,2PT Field Goal,15,0,159
DeMar DeRozan,0,2PT Field Goal,15,154,11
DeMar DeRozan,1,2PT Field Goal,16,-105,123
DeMar DeRozan,1,2PT Field Goal,13,-5,135
DeMar DeRozan,1,2PT Field Goal,11,-56,96
DeMar DeRozan,0,2PT Field Goal,19,-82,175
DeMar DeRozan,1,2PT Field Goal,18,-146,110
DeMar DeRozan,1,2PT Field Goal,12,97,83
DeMar DeRozan,0,2PT Field Goal,19,42,187
DeMar DeRozan,1,2PT Field Goal,11,34,108
DeMar DeRozan,0,2PT Field Goal,14,12,143
DeMar DeRozan,1,2PT Field Goal,15,-46,143
DeMar DeRozan,1,2PT Field Goal,16,160,12
DeMar DeRozan,0,2PT Field Goal,20,95,178
DeMar DeRozan,1,2PT Field Goal,18,-171,72
DeMar DeRozan,0,2PT Field Goal,13,-40,132
DeMar DeRozan,1,2PT Field Goal,21,-116,179
DeMar DeRozan,0,2PT Field Goal,16,-168,0
DeMar DeRozan,0,2PT Field Goal,17,-90,145
DeMar DeRozan,0,2PT Field Goal,11,39,104
DeMar DeRozan,0,2PT Field Goal,20,97,178
DeMar DeRozan,1,2PT Field Goal,13,18,129
DeMar DeRozan,1,2PT Field Goal,17,-112,138
DeMar DeRozan,1,2PT Field Goal,18,-90,165
DeMar DeRozan,0,2PT Field Goal,18,-114,148
DeMar DeRozan,0,2PT Field Goal,10,-2,102
DeMar DeRozan,0,2PT Field Goal,7,-49,60
DeMar DeRozan,1,2PT Field Goal,2,-2,20
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,1,-2,11
DeMar DeRozan,1,2PT Field Goal,2,-24,9
DeMar DeRozan,1,2PT Field Goal,1,11,-3
DeMar DeRozan,1,2PT Field Goal,1,-13,-3
DeMar DeRozan,1,2PT Field Goal,1,18,7
DeMar DeRozan,0,2PT Field Goal,0,2,-5
DeMar DeRozan,1,2PT Field Goal,12,-116,42
DeMar DeRozan,0,2PT Field Goal,14,-142,30
DeMar DeRozan,0,2PT Field Goal,5,47,25
DeMar DeRozan,0,3PT Field Goal,49,4,493
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,0,2PT Field Goal,5,10,52
DeMar DeRozan,1,2PT Field Goal,14,135,56
DeMar DeRozan,0,2PT Field Goal,5,43,39
DeMar DeRozan,1,2PT Field Goal,6,23,58
DeMar DeRozan,0,2PT Field Goal,6,45,45
DeMar DeRozan,0,2PT Field Goal,5,11,53
DeMar DeRozan,0,2PT Field Goal,5,29,48
DeMar DeRozan,0,2PT Field Goal,5,40,39
DeMar DeRozan,1,2PT Field Goal,7,-5,75
DeMar DeRozan,1,2PT Field Goal,7,-29,74
DeMar DeRozan,1,2PT Field Goal,10,-45,99
DeMar DeRozan,0,2PT Field Goal,11,-100,58
DeMar DeRozan,0,2PT Field Goal,10,69,78
DeMar DeRozan,1,2PT Field Goal,4,43,14
DeMar DeRozan,1,2PT Field Goal,5,31,41
DeMar DeRozan,0,2PT Field Goal,8,88,15
DeMar DeRozan,1,2PT Field Goal,4,21,42
DeMar DeRozan,0,2PT Field Goal,7,-7,72
DeMar DeRozan,1,2PT Field Goal,2,17,19
DeMar DeRozan,0,2PT Field Goal,2,-16,15
DeMar DeRozan,0,2PT Field Goal,2,-13,25
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,0,0,1
DeMar DeRozan,1,2PT Field Goal,7,7,72
DeMar DeRozan,1,2PT Field Goal,12,0,124
DeMar DeRozan,0,2PT Field Goal,18,-144,110
DeMar DeRozan,1,2PT Field Goal,14,-136,44
DeMar DeRozan,0,3PT Field Goal,23,-234,1
DeMar DeRozan,0,2PT Field Goal,17,9,175
DeMar DeRozan,1,2PT Field Goal,7,-75,19
DeMar DeRozan,0,3PT Field Goal,22,-226,-2
DeMar DeRozan,0,2PT Field Goal,17,-155,88
DeMar DeRozan,1,2PT Field Goal,14,88,121
DeMar DeRozan,0,2PT Field Goal,18,-136,121
DeMar DeRozan,0,2PT Field Goal,17,174,0
DeMar DeRozan,0,3PT Field Goal,24,-218,116
DeMar DeRozan,0,2PT Field Goal,16,157,64
DeMar DeRozan,0,2PT Field Goal,16,-161,12
DeMar DeRozan,0,3PT Field Goal,23,231,7
DeMar DeRozan,1,2PT Field Goal,14,-29,146
DeMar DeRozan,0,2PT Field Goal,16,-128,99
DeMar DeRozan,1,3PT Field Goal,23,234,4
DeMar DeRozan,0,2PT Field Goal,9,70,58
DeMar DeRozan,0,2PT Field Goal,10,81,74
DeMar DeRozan,0,2PT Field Goal,17,-134,118
DeMar DeRozan,0,2PT Field Goal,1,0,14
DeMar DeRozan,1,2PT Field Goal,9,99,9
DeMar DeRozan,1,2PT Field Goal,12,-120,45
DeMar DeRozan,1,2PT Field Goal,6,42,47
DeMar DeRozan,1,2PT Field Goal,12,-116,34
DeMar DeRozan,0,2PT Field Goal,4,-43,3
DeMar DeRozan,1,2PT Field Goal,2,23,-8
DeMar DeRozan,0,2PT Field Goal,9,0,96
DeMar DeRozan,0,2PT Field Goal,12,-123,41
DeMar DeRozan,1,2PT Field Goal,9,69,64
DeMar DeRozan,1,2PT Field Goal,20,-73,187
DeMar DeRozan,1,2PT Field Goal,14,149,-5
DeMar DeRozan,0,2PT Field Goal,16,-164,7
DeMar DeRozan,1,2PT Field Goal,12,88,94
DeMar DeRozan,0,2PT Field Goal,16,-164,17
DeMar DeRozan,1,2PT Field Goal,11,111,20
DeMar DeRozan,1,2PT Field Goal,9,-93,15
DeMar DeRozan,1,2PT Field Goal,10,40,101
DeMar DeRozan,0,2PT Field Goal,15,-119,105
DeMar DeRozan,0,2PT Field Goal,16,-130,107
DeMar DeRozan,0,2PT Field Goal,9,-90,34
DeMar DeRozan,0,2PT Field Goal,12,-123,11
DeMar DeRozan,0,2PT Field Goal,13,-133,11
DeMar DeRozan,0,2PT Field Goal,14,-146,19
DeMar DeRozan,1,2PT Field Goal,18,179,23
DeMar DeRozan,0,2PT Field Goal,11,-116,6
DeMar DeRozan,0,2PT Field Goal,14,-139,22
DeMar DeRozan,0,2PT Field Goal,14,-117,78
DeMar DeRozan,0,2PT Field Goal,14,-144,23
DeMar DeRozan,1,2PT Field Goal,11,111,14
DeMar DeRozan,1,2PT Field Goal,13,-125,47
DeMar DeRozan,1,2PT Field Goal,10,-41,96
DeMar DeRozan,0,2PT Field Goal,16,-161,25
DeMar DeRozan,0,2PT Field Goal,15,-147,48
DeMar DeRozan,0,2PT Field Goal,14,-119,74
DeMar DeRozan,0,3PT Field Goal,23,-231,0
DeMar DeRozan,0,2PT Field Goal,16,65,149
DeMar DeRozan,1,2PT Field Goal,20,-202,0
DeMar DeRozan,0,2PT Field Goal,15,-152,7
DeMar DeRozan,1,2PT Field Goal,17,-171,20
DeMar DeRozan,0,2PT Field Goal,15,-158,6
DeMar DeRozan,0,2PT Field Goal,18,-57,176
DeMar DeRozan,1,2PT Field Goal,18,182,14
DeMar DeRozan,0,2PT Field Goal,11,-59,101
DeMar DeRozan,1,2PT Field Goal,11,110,11
DeMar DeRozan,1,2PT Field Goal,16,-152,53
DeMar DeRozan,1,2PT Field Goal,17,-171,12
DeMar DeRozan,1,2PT Field Goal,16,163,9
DeMar DeRozan,0,2PT Field Goal,12,125,6
DeMar DeRozan,1,2PT Field Goal,17,171,31
DeMar DeRozan,0,2PT Field Goal,5,0,56
DeMar DeRozan,1,2PT Field Goal,10,32,96
DeMar DeRozan,1,2PT Field Goal,16,160,-5
DeMar DeRozan,0,2PT Field Goal,13,138,-2
DeMar DeRozan,1,2PT Field Goal,9,-65,66
DeMar DeRozan,1,2PT Field Goal,21,29,211
DeMar DeRozan,0,2PT Field Goal,5,-49,17
DeMar DeRozan,1,2PT Field Goal,14,-147,14
DeMar DeRozan,0,2PT Field Goal,16,136,99
DeMar DeRozan,1,2PT Field Goal,13,-138,15
DeMar DeRozan,1,2PT Field Goal,12,103,63
DeMar DeRozan,1,2PT Field Goal,18,-179,41
DeMar DeRozan,0,2PT Field Goal,14,114,97
DeMar DeRozan,1,2PT Field Goal,15,-152,7
DeMar DeRozan,0,2PT Field Goal,11,-111,22
DeMar DeRozan,0,2PT Field Goal,15,-155,9
DeMar DeRozan,0,2PT Field Goal,12,-82,93
DeMar DeRozan,1,2PT Field Goal,19,12,190
DeMar DeRozan,1,2PT Field Goal,13,-105,86
DeMar DeRozan,0,2PT Field Goal,8,81,22
DeMar DeRozan,0,2PT Field Goal,19,-133,143
DeMar DeRozan,0,2PT Field Goal,16,149,60
DeMar DeRozan,0,2PT Field Goal,9,-95,0
DeMar DeRozan,1,2PT Field Goal,9,-24,94
DeMar DeRozan,0,2PT Field Goal,15,-157,22
DeMar DeRozan,1,2PT Field Goal,14,-141,6
DeMar DeRozan,0,2PT Field Goal,15,-150,12
DeMar DeRozan,1,2PT Field Goal,16,-141,85
DeMar DeRozan,0,2PT Field Goal,12,92,85
DeMar DeRozan,1,2PT Field Goal,12,-122,14
DeMar DeRozan,1,2PT Field Goal,15,-149,20
DeMar DeRozan,1,2PT Field Goal,15,-78,137
DeMar DeRozan,1,2PT Field Goal,15,6,159
DeMar DeRozan,0,2PT Field Goal,17,176,-14
DeMar DeRozan,0,2PT Field Goal,12,39,118
DeMar DeRozan,0,2PT Field Goal,13,-40,129
DeMar DeRozan,0,2PT Field Goal,14,-142,0
DeMar DeRozan,0,2PT Field Goal,15,-153,17
DeMar DeRozan,0,2PT Field Goal,11,2,116
DeMar DeRozan,0,2PT Field Goal,7,40,64
DeMar DeRozan,0,2PT Field Goal,18,-149,116
DeMar DeRozan,0,2PT Field Goal,10,50,97
DeMar DeRozan,0,2PT Field Goal,14,-108,94
DeMar DeRozan,1,2PT Field Goal,14,-141,41
DeMar DeRozan,0,2PT Field Goal,16,-133,99
DeMar DeRozan,1,2PT Field Goal,16,-155,63
DeMar DeRozan,1,2PT Field Goal,8,72,42
DeMar DeRozan,0,2PT Field Goal,8,-87,4
DeMar DeRozan,0,2PT Field Goal,13,-134,22
DeMar DeRozan,0,2PT Field Goal,14,-133,64
DeMar DeRozan,0,2PT Field Goal,17,165,56
DeMar DeRozan,0,2PT Field Goal,11,111,37
DeMar DeRozan,0,2PT Field Goal,9,59,74
DeMar DeRozan,1,2PT Field Goal,9,-82,39
DeMar DeRozan,1,2PT Field Goal,13,0,134
DeMar DeRozan,1,2PT Field Goal,11,-87,74
DeMar DeRozan,0,2PT Field Goal,10,-101,25
DeMar DeRozan,1,2PT Field Goal,17,-90,148
DeMar DeRozan,0,2PT Field Goal,13,-136,0
,409,,12.32,,
